episode_local_step,global_step,had_intervene_action,action_source,reward,done,mask,grasp_penalty,a0,a1,a2,a3,a4,a5,a6,gripper_label,pos_dx_mm,pos_dy_mm,pos_dz_mm,rot_droll_deg,rot_dpitch_deg,rot_dyaw_deg,policy_a6,stored_before_a6,raw_intervene_a6,obs_gripper_feedback,next_obs_gripper_feedback,env_raw_action6,env_mapped_hw,env_feedback_before,env_feedback_after,env_mem_before,env_mem_after,env_map_reason,critic_q_mean,critic_q_min,critic_q_max,critic_qs,grasp_q_selected,grasp_qs
0,384,False,policy,0.0,False,1.0,0.0,0.10630916804075241,0.285276859998703,-0.2762569189071655,-0.027316810563206673,-0.13916178047657013,-0.04377049580216408,0.0,hold(0),2.126183360815048,5.70553719997406,-5.5251383781433105,-0.06260551820120511,-0.31893530763334105,-0.10031458706636352,1.0,1.0,,82.86127471923828,82.86127471923828,1.0,80.0,82.86127471923828,,,,open_event_to_open_cmd,-1.5026828050613403,-1.5244346857070923,-1.4809309244155884,"[-1.5244346857070923, -1.4809309244155884]",0.01793096773326397,"[0.2937026917934418, 0.01793096773326397, 0.488878071308136]"
1,385,False,policy,0.0,False,1.0,0.0,0.28309205174446106,-0.24961768090724945,-0.2554893493652344,0.06249332055449486,0.1383257955312729,-0.004605419933795929,0.0,hold(0),5.661841034889222,-4.992353618144989,-5.1097869873046875,0.14322414062122854,0.3170193712692608,-0.01055484500367703,1.0,1.0,,82.86127471923828,82.86127471923828,1.0,80.0,82.86127471923828,,,,open_event_to_open_cmd,-1.4966015815734863,-1.503942608833313,-1.4892605543136597,"[-1.503942608833313, -1.4892605543136597]",0.04397869110107422,"[0.3268347978591919, 0.04397869110107422, 0.5025403499603271]"
2,386,False,policy,0.0,False,1.0,0.0,0.1379009634256363,0.1966298520565033,-0.23199549317359924,0.19566971063613892,0.2694339156150818,0.24252553284168243,0.0,hold(0),2.758019268512726,3.932597041130066,-4.639909863471985,0.4484419439198734,0.6174970488971262,0.5558275782395937,1.0,1.0,,82.86127471923828,82.86127471923828,1.0,80.0,82.86127471923828,,,,open_event_to_open_cmd,-1.489426612854004,-1.5061933994293213,-1.472659945487976,"[-1.5061933994293213, -1.472659945487976]",0.04211278259754181,"[0.3395107686519623, 0.04211278259754181, 0.49691739678382874]"
3,387,False,policy,0.0,False,1.0,0.0,0.012426872737705708,0.18259042501449585,-0.2287854254245758,0.11489682644605637,0.25700992345809937,0.2816719710826874,0.0,hold(0),0.24853745475411415,3.651808500289917,-4.575708508491517,0.26332412939224525,0.589023356285177,0.6455446060067583,1.0,1.0,,82.86127471923828,82.86127471923828,1.0,80.0,82.86127471923828,,,,open_event_to_open_cmd,-1.4943435192108154,-1.5083073377609253,-1.4803797006607056,"[-1.5083073377609253, -1.4803797006607056]",0.042034804821014404,"[0.3142315447330475, 0.042034804821014404, 0.5091803073883057]"
4,388,False,policy,0.0,False,1.0,0.0,0.2474362701177597,0.29568952322006226,-0.1395149827003479,0.1962592452764511,0.24349454045295715,0.24628987908363342,0.0,hold(0),4.948725402355194,5.913790464401245,-2.790299654006958,0.44979305779053946,0.5580483800972775,0.5644548243311827,1.0,1.0,,82.86127471923828,82.86127471923828,1.0,80.0,82.86127471923828,,,,open_event_to_open_cmd,-1.4908480644226074,-1.5089513063430786,-1.4727448225021362,"[-1.5089513063430786, -1.4727448225021362]",0.043771401047706604,"[0.3417486548423767, 0.043771401047706604, 0.5035763382911682]"
5,389,False,policy,0.0,False,1.0,0.0,0.28695863485336304,0.2504098415374756,-0.28455671668052673,0.21339745819568634,-0.16565141081809998,0.23040732741355896,0.0,hold(0),5.739172697067261,5.008196830749512,-5.691134333610535,0.48907094853728994,-0.37964506841059503,0.5280546971874337,1.0,1.0,,82.86127471923828,82.86127471923828,1.0,80.0,82.86127471923828,,,,open_event_to_open_cmd,-1.4996449947357178,-1.5182334184646606,-1.4810564517974854,"[-1.5182334184646606, -1.4810564517974854]",0.041678741574287415,"[0.3208998441696167, 0.041678741574287415, 0.4996500313282013]"
6,390,False,policy,0.0,False,1.0,0.0,-0.10274332016706467,-0.05557166412472725,-0.25439953804016113,0.1428016573190689,-0.10406722128391266,0.20778551697731018,0.0,hold(0),-2.0548664033412933,-1.1114332824945452,-5.087990760803223,0.32727729087424445,-0.2385045026088883,0.4762093266697515,1.0,1.0,,82.86127471923828,82.86127471923828,1.0,80.0,82.86127471923828,,,,open_event_to_open_cmd,-1.5136890411376953,-1.5260707139968872,-1.5013073682785034,"[-1.5260707139968872, -1.5013073682785034]",0.007131843827664852,"[0.30711475014686584, 0.007131843827664852, 0.4800390601158142]"
7,391,False,policy,0.0,False,1.0,0.0,-0.12751346826553345,0.13322709500789642,-0.2703200578689575,0.26078805327415466,-0.2903183400630951,0.047895003110170364,0.0,hold(0),-2.550269365310669,2.6645419001579285,-5.40640115737915,0.5976821920016773,-0.6653606240343661,0.10976726151914853,1.0,1.0,,82.86127471923828,82.86127471923828,1.0,80.0,82.86127471923828,,,,open_event_to_open_cmd,-1.5078158378601074,-1.5157907009124756,-1.4998408555984497,"[-1.5157907009124756, -1.4998408555984497]",-0.0022181582171469927,"[0.34937891364097595, -0.0022181582171469927, 0.4709371328353882]"
8,392,False,policy,0.0,False,1.0,0.0,0.2155367136001587,0.25943246483802795,-0.2627159357070923,0.22461020946502686,-0.10501758754253387,0.012327353470027447,0.0,hold(0),4.310734272003174,5.188649296760559,-5.254318714141846,0.5147686815158167,-0.24068258163331369,0.02825221305594092,1.0,1.0,,82.86127471923828,82.86127471923828,1.0,80.0,82.86127471923828,,,,open_event_to_open_cmd,-1.5007803440093994,-1.5280027389526367,-1.4735580682754517,"[-1.5280027389526367, -1.4735580682754517]",0.003129779128357768,"[0.3534187972545624, 0.003129779128357768, 0.4796874225139618]"
9,393,False,policy,0.0,False,1.0,0.0,0.2280362844467163,0.20345740020275116,-0.2000477910041809,0.2756804823875427,0.09978591650724411,-0.28979623317718506,0.0,hold(0),4.560725688934326,4.069148004055023,-4.000955820083618,0.6318131253974729,0.22869247482839605,-0.6641640431936714,1.0,1.0,,82.86127471923828,82.86127471923828,1.0,80.0,82.86127471923828,,,,open_event_to_open_cmd,-1.4993724822998047,-1.527783989906311,-1.4709609746932983,"[-1.527783989906311, -1.4709609746932983]",-0.00906436238437891,"[0.38136395812034607, -0.00906436238437891, 0.38716357946395874]"
