episode_local_step,global_step,had_intervene_action,action_source,reward,done,mask,grasp_penalty,a0,a1,a2,a3,a4,a5,a6,gripper_label,pos_dx_mm,pos_dy_mm,pos_dz_mm,rot_droll_deg,rot_dpitch_deg,rot_dyaw_deg,policy_a6,stored_before_a6,raw_intervene_a6,obs_gripper_feedback,next_obs_gripper_feedback,env_raw_action6,env_mapped_hw,env_feedback_before,env_feedback_after,env_mem_before,env_mem_after,env_map_reason,critic_q_mean,critic_q_min,critic_q_max,critic_qs,grasp_q_selected,grasp_qs
0,784,False,policy,0.0,False,1.0,0.0,0.07591964304447174,-0.015121242962777615,-0.27245137095451355,-0.10326723009347916,-0.07716818153858185,0.02778254635632038,0.0,hold(0),1.5183928608894348,-0.30242485925555235,-5.449027419090271,-0.23667105785450884,-0.17685644459440383,0.06367290601374885,0.0,0.0,,82.74104309082031,82.74104309082031,0.0,80.0,82.74104309082031,,,,hold_to_memory_or_latch,-1.2890613079071045,-1.2971951961517334,-1.2809274196624756,"[-1.2809274196624756, -1.2971951961517334]",0.4338896870613098,"[0.24737942218780518, 0.4338896870613098, 0.34042245149612427]"
1,785,False,policy,0.0,False,1.0,0.0,0.27233028411865234,-0.2617141604423523,-0.22655941545963287,-0.20748703181743622,0.11789510399103165,-0.027410145848989487,0.0,hold(0),5.446605682373047,-5.234283208847046,-4.5311883091926575,-0.47552524907342886,0.27019567535768246,-0.06281942691940522,0.0,0.0,,82.74104309082031,82.74104309082031,0.0,80.0,82.74104309082031,,,,hold_to_memory_or_latch,-1.29702627658844,-1.3004393577575684,-1.2936131954193115,"[-1.2936131954193115, -1.3004393577575684]",0.41846951842308044,"[0.2263442575931549, 0.41846951842308044, 0.3460524082183838]"
2,786,False,policy,0.0,False,1.0,0.0,0.04210114851593971,-0.22189989686012268,-0.2710433006286621,-0.028479186818003654,0.27459517121315,-0.19587285816669464,0.0,hold(0),0.8420229703187943,-4.437997937202454,-5.420866012573243,-0.06526948834544873,0.6293257754074294,-0.4489075237646472,0.0,0.0,,82.74104309082031,82.74104309082031,0.0,80.0,82.74104309082031,,,,hold_to_memory_or_latch,-1.3020391464233398,-1.3066145181655884,-1.2974638938903809,"[-1.2974638938903809, -1.3066145181655884]",0.41888463497161865,"[0.20775970816612244, 0.41888463497161865, 0.3588451147079468]"
3,787,False,policy,0.0,False,1.0,0.0,0.24453483521938324,0.12492310255765915,-0.26886919140815735,0.11502265930175781,-0.008562221191823483,-0.18472425639629364,0.0,hold(0),4.890696704387666,2.498462051153183,-5.377383828163147,0.26361251705447614,-0.01962316550195837,-0.4233568106080051,0.0,0.0,,82.74104309082031,82.74104309082031,0.0,80.0,82.74104309082031,,,,hold_to_memory_or_latch,-1.296072244644165,-1.2964996099472046,-1.295644760131836,"[-1.2964996099472046, -1.295644760131836]",0.42180901765823364,"[0.22822773456573486, 0.42180901765823364, 0.36090898513793945]"
4,788,False,policy,0.0,False,1.0,0.0,0.2516382038593292,-0.09210164099931717,-0.153677299618721,0.16670072078704834,-0.008634714409708977,0.20077700912952423,0.0,hold(0),5.0327640771865845,-1.8420328199863434,-3.07354599237442,0.3820499097154649,-0.019789307719084815,0.46014700985525353,0.0,0.0,,82.74104309082031,82.74104309082031,0.0,80.0,82.74104309082031,,,,hold_to_memory_or_latch,-1.3072185516357422,-1.3084020614624023,-1.306035041809082,"[-1.3084020614624023, -1.306035041809082]",0.4051210880279541,"[0.20564353466033936, 0.4051210880279541, 0.3471338748931885]"
5,789,False,policy,0.0,False,1.0,0.0,0.20873203873634338,0.18028110265731812,-0.18346881866455078,0.10812481492757797,-0.24915564060211182,0.15541362762451172,0.0,hold(0),4.174640774726868,3.6056220531463623,-3.6693763732910156,0.24780382223933362,-0.5710226659351751,0.35618179766809216,0.0,0.0,,82.74104309082031,82.74104309082031,0.0,80.0,82.74104309082031,,,,hold_to_memory_or_latch,-1.3022171258926392,-1.3053123950958252,-1.2991218566894531,"[-1.3053123950958252, -1.2991218566894531]",0.420659601688385,"[0.21213042736053467, 0.420659601688385, 0.35582369565963745]"
6,790,False,policy,0.0,False,1.0,0.0,0.03331112116575241,0.019221849739551544,-0.27102717757225037,0.10085844248533249,-0.04844645410776138,0.08395679295063019,0.0,hold(0),0.6662224233150482,0.3844369947910309,-5.420543551445007,0.2311505233069002,-0.1110310941099583,0.19241479590099247,0.0,0.0,,82.74104309082031,82.74104309082031,0.0,80.0,82.74104309082031,,,,hold_to_memory_or_latch,-1.300874948501587,-1.3014920949935913,-1.3002578020095825,"[-1.3014920949935913, -1.3002578020095825]",0.4310504198074341,"[0.19815292954444885, 0.4310504198074341, 0.3923240303993225]"
7,791,False,policy,0.0,False,1.0,0.0,0.25176942348480225,-0.14237722754478455,-0.28884464502334595,0.21945436298847198,0.25669506192207336,-0.03016240894794464,0.0,hold(0),5.035388469696045,-2.847544550895691,-5.77689290046692,0.502952351798857,0.5883017467993652,-0.0691271493065943,0.0,0.0,,82.74104309082031,82.74104309082031,0.0,80.0,82.74104309082031,,,,hold_to_memory_or_latch,-1.2916802167892456,-1.296485424041748,-1.2868750095367432,"[-1.2868750095367432, -1.296485424041748]",0.4162840247154236,"[0.2392355501651764, 0.4162840247154236, 0.3250000476837158]"
8,792,False,policy,0.0,False,1.0,0.0,-0.03417185693979263,-0.2786121070384979,-0.2939314842224121,0.13806624710559845,0.1954679638147354,-0.1797853261232376,0.0,hold(0),-0.6834371387958527,-5.5722421407699585,-5.878629684448243,0.3164245300944444,0.4479795742640094,-0.41203761620978485,0.0,0.0,,82.74104309082031,82.74104309082031,0.0,80.0,82.74104309082031,,,,hold_to_memory_or_latch,-1.3012783527374268,-1.3121662139892578,-1.2903903722763062,"[-1.2903903722763062, -1.3121662139892578]",0.404000848531723,"[0.23262357711791992, 0.404000848531723, 0.33439505100250244]"
9,793,False,policy,0.0,False,1.0,0.0,0.1936446875333786,0.1928277164697647,-0.23428553342819214,0.28805604577064514,-0.15481974184513092,0.12893299758434296,0.0,hold(0),3.872893750667572,3.856554329395294,-4.685710668563844,0.6601758274354094,-0.35482071172123786,0.2954926640621316,0.0,0.0,,82.74104309082031,82.74104309082031,0.0,80.0,82.74104309082031,,,,hold_to_memory_or_latch,-1.295118808746338,-1.301504135131836,-1.2887334823608398,"[-1.2887334823608398, -1.301504135131836]",0.41348332166671753,"[0.2260548174381256, 0.41348332166671753, 0.33267736434936523]"
